sru_njungle_nh_magic_01.troy 5700.78 73.3733 11519.2 -2147483648 0 0 0 
sru_njungle_nl_magic_01.troy 4674.69 56.4768 12625 -2147483648 0 0 0 
sru_njungle_nj_magic_01.troy 7656.88 56.4768 12317.3 -2147483648 0 0 0 
sru_forest_polen_needles_01.troy 10850.6 50.0142 6386.33 -2147483648 0 0 0 
sru_forest_polen_needles_01.troy 12096.7 -7.83554 6326.38 -2147483648 0 0 0 
sru_forest_polen_needles_01.troy 9695.63 51.3835 7902.22 -2147483648 0 0 0 
sru_forest_polen_needles_01.troy 11464.8 52.3065 9343.91 -2147483648 0 0 0 
sru_fog_groundcover_01.troy 5256.56 331.305 6457.38 -2147483648 0 0 0 
sru_eastjungle_rainfall_01.troy 11431 52.219 7774.95 -2147483648 0 0 0 
sru_eastjungle_rainfall_01.troy 9680.46 52.1246 7299.15 -2147483648 0 0 0 
sru_eastjungle_rainfall_01.troy 11715 55.3263 8273 -2147483648 0 0 0 
sru_eastjungle_softglow_rocks_01.troy 11644.2 51.1439 6292.83 -2147483648 0 0 0 
sru_eastjungle_softglow_rocks_01.troy 12566.9 66.8808 7721.98 -2147483648 0 0 0 
sru_sjungle_motes.troy 6885.65 194.698 3275.43 -2147483648 0 0 0 
sru_sjungle_motes.troy 8994.66 54.1499 3657.86 -2147483648 0 0 0 
sru_sjungle_motes.troy 6644.88 48.5266 4364.37 -2147483648 0 0 0 
sru_redbuff_whisps.troy 7320.88 48.5242 4020.19 -2147483648 0 0 0 
sru_redbuff_whisps.troy 7632.86 165.995 4241.65 -2147483648 0 0 0 
sru_redbuff_whisps.troy 8193.55 222.412 4093.39 -2147483648 0 0 0 
sru_sjungle_motes.troy 5607.78 269.111 4348.58 -2147483648 0 0 0 
sru_sjungle_motes.troy 10241.3 65.1816 2500.14 -2147483648 0 0 0 
sru_sjungle_motes.troy 8669.84 51.1299 2321.98 -2147483648 0 0 0 
sru_sjungle_godrays.troy 9490.29 64.9562 2699.47 -2147483648 0 0 0 
sru_sjungle_mushroomglow.troy 9105.24 109.085 2791.39 -2147483648 0 0 0 
sru_sjungle_mushroomglow.troy 9612.21 83.7931 2832.81 -2147483648 0 0 0 
sru_sjungle_mushroomglow.troy 9769.37 78.4161 2761.17 -2147483648 0 0 0 
sru_sjungle_mushroomglow.troy 10263.3 95.5684 2785.08 -2147483648 0 0 0 
sru_sjungle_mushroomglow.troy 8412.33 74.9364 3720.82 -2147483648 0 0 0 
sru_sjungle_mushroomglow.troy 5981.17 97.4785 2667.67 -2147483648 0 0 0 
sru_sjungle_mushroomglow.troy 5926.27 156.31 2562.91 -2147483648 0 0 0 
sru_sjungle_mushroomglow.troy 6131.16 96.2586 2724.2 -2147483648 0 0 0 
sru_sjungle_mushroomglow.troy 8109.53 70.8129 2421.06 -2147483648 0 0 0 
sru_sjungle_mushroomglow.troy 7757.86 199.408 2544.39 -2147483648 0 0 0 
sru_sjungle_wispfly.troy 7262.57 163.919 3315.18 -2147483648 0 0 0 
sru_sjungle_wispfly.troy 8021.6 315.443 4635.79 -2147483648 0 0 0 
sru_sjungle_wispfly.troy 6900.92 276.025 2924.72 -2147483648 0 0 0 
sru_wjungle_mushroomglow.troy 2021.77 96.9576 8730.89 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 6585.44 219.497 5895.8 -2147483648 0 0 0 
sru_wjungle_blueglows_01.troy 3458.73 133.857 5563.61 -2147483648 0 0 0 
sru_wjungle_magic_01.troy 4134.89 2.21716 8625.39 -2147483648 0 0 0 
sru_sjungle_clouds.troy 7177.01 -300.405 2224.53 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 1835.03 251.741 6603.7 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 12946.8 248.007 4885.43 -2147483648 0 0 0 
sru_wjungle_blueglows_02.troy 3567.44 150.968 5376.67 -2147483648 0 0 0 
sru_wjungle_blueglows_02.troy 3137.72 123.258 8414.47 -2147483648 0 0 0 
sru_wjungle_blueglows_02.troy 2437.79 114.842 10446.7 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 14208.5 235.269 9164.7 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 12993.6 231.274 7988.7 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 10440 243.608 1881.69 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 9783.95 245.302 1879.58 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 7655.63 242.133 1836.63 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 1815.4 231.816 9120.32 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 6109.85 219.96 5467.62 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 10716.4 229.342 9727.81 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 8360.37 239.165 9165.25 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 11829.3 308.235 10202.6 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 9972.57 311.283 12400.5 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 10089.2 312.342 11863.6 -2147483648 0 0 0 
sru_order_blockerswirl_02.troy 4094.36 108.978 2371.73 -2147483648 0 0 0 
sru_wjungle_mushroomglow.troy 1981.42 84.6167 8666.45 -2147483648 0 0 0 
sru_wjungle_mushroomglow.troy 2201.31 79.8763 8201.55 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 5972.53 247.171 14223 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 12968.2 222.574 1632.74 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 603.876 264.276 8464.5 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 2100.26 247.91 13646.1 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 14266.6 246.978 5652.28 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 14299.3 243.194 6209.37 -2147483648 0 0 0 
sru_wolfden_blueside_windgrass_01.troy 11202.2 50.8247 1013.92 -2147483648 0 862673 862673 
sru_wolfden_blueside_windgrass_01.troy 11546.4 51.0728 1079.63 -2147483648 0 860615 860615 
sru_wolfden_blueside_windgrass_01.troy 11276.6 49.9608 1668.75 -2147483648 0 0 0 
sru_wolfden_blueside_windgrass_01.troy 10106.2 50.8232 1431.7 -2147483648 0 -86523 -86523 
sru_braziers_fire_temp.troy 6521.04 233.756 14270 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 5757.58 235.205 1854.96 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 1866.45 243.139 5669.45 -2147483648 0 0 0 
sru_chaos_platform_godrays.troy 14301.3 171.516 14383.1 -2147483648 0 0 0 
sru_grasswind_tiltedsideways_01.troy 12331.5 117.066 1710.36 -2147483648 0 0 0 
sru_grasswind_tiltedwest_01.troy 13278.6 43.5658 2732.27 -2147483648 0 0 0 
sru_grasswind_tiltedsideways_01.troy 13597.5 51.3669 3583.86 -2147483648 0 -120081 -120081 
sru_grasswind_tiltedsideways_01.troy 13282.5 74.0665 3776.88 -2147483648 0 0 0 
sru_grasswind_tiltedsideways_01.troy 12983.9 42.5689 3168.22 -2147483648 0 0 0 
sru_grasswind_tiltedsideways_01.troy 13875.1 60.2606 4037.89 -2147483648 0 -120125 -120125 
sru_grasswind_tiltedsideways_01.troy 13264.5 51.7866 4143.12 -2147483648 0 0 0 
sru_grasswind_tiltedsideways_01.troy 1222.29 52.8381 12028 -2147483648 0 15377 15377 
sru_grasswind_tiltedsideways_01.troy 1042.42 52.8381 11557.1 -2147483648 0 15460 15460 
sru_grasswind_tiltedsideways_01.troy 2962.67 82.8204 12688.3 -2147483648 0 -45332 -45332 
sru_grasswind_tiltedsideways_01.troy 4098.53 52.8379 13271.5 -2147483648 0 0 0 
sru_grasswind_tiltedsideways_01.troy 3483 52.8381 13826.5 -2147483648 0 0 0 
sru_grasswind_tiltedsideways_01.troy 5089.06 49.7368 13303.9 -2147483648 0 0 0 
sru_grasswind_tiltedsideways_01.troy 1936.55 52.838 11955.7 -2147483648 0 0 0 
sru_grasswind_tiltedsideways_01.troy 974.733 71.7025 10830 -2147483648 0 34131 34131 
sru_grasswind_titlesideways_02.troy 1639.61 52.8379 10349.6 -2147483648 0 0 0 
sru_grasswind_titlesideways_02.troy 1576.54 52.838 10787.4 -2147483648 0 0 0 
sru_grasswind_titlesideways_02.troy 1773.63 52.8381 11482.9 -2147483648 0 0 0 
sru_grasswind_titlesideways_02.troy 2240.51 52.8381 11819.6 -2147483648 0 0 0 
sru_grasswind_tiltedsideways_01.troy 2269.96 52.838 13091.3 -2147483648 0 0 0 
sru_grasswind_tilesideways_03.troy 2887.21 92.02 13321.3 -2147483648 0 0 0 
sru_lane_motes.troy 11821.2 449.401 799.245 -2147483648 0 0 0 
sru_lane_motes.troy 13942.9 558.645 2934.23 -2147483648 0 -131334 -131334 
sru_lane_motes.troy 14319.4 588.696 3759.63 -2147483648 0 -132255 -132255 
sru_lane_motes.troy 13027.6 196.073 1665.45 -2147483648 0 0 0 
sru_lane_motes.troy 606.39 782.053 10772.2 -2147483648 0 -129331 -129331 
sru_lane_motes.troy 3492.5 529.066 14022.5 -2147483648 0 -131192 -131192 
sru_lane_motes.troy 4488.88 387.513 12903.1 -2147483648 0 -126278 -126278 
sru_lane_motes.troy 977.15 449.886 12476 -2147483648 0 -130169 -130169 
sru_lane_motes.troy 10910.5 285.35 645.518 -2147483648 0 0 0 
sruap_chaos_laserturret_idle.troy 14574.5 478.171 14699.6 -2147483648 0 0 0 SOG_LASER
sruAP_Chaos_nexus_idle.troy 13233.6 169.023 13243.2 -2147483648 0 0 0 SOG_NEXUS
sru_braziers_fire_temp.troy 1875.4 380.087 4880.78 -2147483648 0 -4009 -4009 
sru_braziers_fire_temp.troy 636.67 268.227 4967.47 -2147483648 0 0 0 
sru_peref_clouds_03.troy 242.792 -3583.73 17247.6 -2147483648 0 0 0 
sru_peref_godrays_02.troy -1089.87 -604.822 15366.7 -2147483648 0 0 0 
sru_peref_godrays_01.troy -4168.65 -6506.57 24387.7 -2147483648 0 0 0 
sru_peref_godrays_01.troy -174.61 -2701.64 19194.6 -2147483648 0 0 0 
sru_peref_godrays_02.troy 2128.51 333.558 14950.4 -2147483648 0 0 0 
sru_peref_clouds_04.troy -1943.69 -6791.12 23349.8 -2147483648 0 0 0 
sru_chaos_shopkeeper_smoke.troy 13980.3 250.61 14648.4 -2147483648 0 0 0 
sru_chaos_shopkeeper_smoke.troy 13788.1 179.287 14915.7 -2147483648 0 0 0 
sru_chaos_shopkeeper_weaponsparkle.troy 13554.7 311.763 14751.4 -2147483648 0 6267 6267 
sru_chaos_shopkeeper_weaponsparkle_gold.troy 13725.5 357.477 14799 -2147483648 0 0 0 
sru_chaos_shopkeeper_weaponsparkle_goldcoins.troy 13778.1 286.197 14409.6 -2147483648 0 0 0 
sru_chaos_shopkeeper_staff_glow.troy 13705 309.842 14787 -2147483648 0 240 240 
sru_chaos_shopkeeper_bladeglow_front.troy 13547.2 282.693 14764.3 -2147483648 0 0 0 
sru_chaos_shopkeeper_smokestack_embers.troy 13983.1 262.713 14647.4 -2147483648 0 0 0 
sru_chaos_shopkeeper_smokestack_embers.troy 13779.6 176.68 14930.9 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 14723.5 470.913 12513.2 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 14722.7 470.871 11487 -2147483648 0 0 0 
sru_order_blockerswirl_01.troy 2444.76 128.909 3954.47 -2147483648 0 0 0 
sru_chaos_butterflies_01.troy 12972.8 489.942 14588.6 -2147483648 0 0 0 
sru_chaos_butterflies_01.troy 14847.9 549.499 13505 -2147483648 0 0 0 
sru_chaos_butterflies_01.troy 14755.5 501.183 11961.5 -2147483648 0 0 0 
sru_chaos_butterflies_01.troy 10235.3 450.16 14450.2 -2147483648 0 0 0 
sru_chaos_flowerglow_01.troy 14326.6 209.179 12703.2 -2147483648 0 0 0 
sru_chaos_flowerglow_01.troy 14373.7 209.259 13361 -2147483648 0 0 0 
sru_chaos_flowerglow_01.troy 12434.1 150.315 14239.8 -2147483648 0 0 0 
sru_chaos_flowerglow_01.troy 13134.4 124.641 14237.9 -2147483648 0 0 0 
audio-emitter_sru_grompisland.troy 2342.4 276.423 8513.47 -2147483648 0 0 0 
audio-emitter_sru_cricket.troy 2656.78 28.748 7893.95 -2147483648 0 0 0 
audio-emitter_sru_frog.troy 1999.8 10.063 8619.45 -2147483648 0 0 0 
audio-emitter_sru_cicada.troy 4782.5 14.7721 7180.25 -2147483648 0 0 0 
audio-emitter_sru_cicada.troy 2481.19 54.5284 9710.18 -2147483648 0 0 0 
audio-emitter_sru_cicada.troy 2412.4 57.0093 6492.02 -2147483648 0 0 0 
audio-emitter_sru_frog.troy 3425.09 18.803 9436.26 -2147483648 0 0 0 
audio-emitter_sru_cricket.troy 3816.32 86.3007 5518.61 -2147483648 0 0 0 
audio-emitter_sru_cricket.troy 2713.93 54.3256 10557.3 -2147483648 0 0 0 
audio-emitter_sru_cricket.troy 3119.17 57.048 6077.8 -2147483648 0 0 0 
audio-emitter_sru_insects.troy 4940.97 12.1278 8434.94 -2147483648 0 0 0 
audio-emitter_sru_insects.troy 3387.01 52.7399 7860.68 -2147483648 0 0 0 
audio-emitter_sru_insects.troy 3045.35 14.7204 10934.6 -2147483648 0 0 0 
audio-emitter_sru_birdcalls.troy 8336.84 -18.866 4627.21 -2147483648 0 0 0 
audio-emitter_sru_birdcalls.troy 9439.18 94.8083 3732.79 -2147483648 0 0 0 
audio-emitter_sru_cicada.troy 9236.33 49.2228 2187.04 -2147483648 0 0 0 
audio-emitter_sru_cricket.troy 8588.86 51.6986 4688.5 -2147483648 0 0 0 
audio-emitter_sru_cicada.troy 7961.83 51.6185 3509.88 -2147483648 0 0 0 
audio-emitter_sru_frog.troy 11811.7 -71.2405 4432.78 -2147483648 0 0 0 
audio-emitter_sru_cicada.troy 9796.7 10.3158 6441.36 -2147483648 0 0 0 
audio-emitter_sru_frog.troy 9425.51 -71.2407 5638.05 -2147483648 0 0 0 
audio-emitter_sru_birdcalls.troy 11164.4 -10.4529 2687.7 -2147483648 0 0 0 
audio-emitter_sru_birdcalls.troy 12623.6 -4.07709 4424.69 -2147483648 0 0 0 
audio-emitter_sru_grompisland.troy 12536.8 162.467 6293.99 -2147483648 0 0 0 
audio-emitter_sru_cicada.troy 10356 49.7021 3094.41 -2147483648 0 96560 96560 
audio-emitter_sru_cicada.troy 12559.5 51.7292 5243.17 -2147483648 0 101492 101492 
audio-emitter_sru_cicada.troy 9106.08 51.7177 4862.15 -2147483648 0 94246 94246 
audio-emitter_sru_frog.troy 12440.8 93.1445 6787.91 -2147483648 0 0 0 
audio-emitter_sru_cricket.troy 11481.4 92.6153 7065.36 -2147483648 0 0 0 
audio-emitter_sru_grompisland.troy 4916.68 60.5597 7710.9 -2147483648 0 0 0 
audio-emitter_sru_cricket.troy 10193.8 49.2228 2222.35 -2147483648 0 0 0 
audio-emitter_sru_cricket.troy 7042.25 52.0822 2176.7 -2147483648 0 0 0 
audio-emitter_sru_birdcalls.troy 5518.21 -5.02759 4345.9 -2147483648 0 0 0 
audio-emitter_sru_purplemushrooms.troy 12690.3 51.4197 6387.35 -2147483648 0 0 0 
audio-emitter_sru_yellowmushrooms.troy 12254.3 30.481 6243.08 -2147483648 0 0 0 
audio-emitter_sru_frog.troy 11789.2 22.5052 8602.17 -2147483648 0 0 0 
audio-emitter_sru_cicada.troy 12453.4 22.3485 8772.32 -2147483648 0 0 0 
audio-emitter_sru_cicada.troy 11003.1 24.0474 5900.77 -2147483648 0 0 0 
audio-emitter_sru_rainstorm.troy 12220.1 214.026 8482.11 -2147483648 0 0 0 
audio-emitter_sru_rainstorm.troy 10165.2 165.649 7969.51 -2147483648 0 0 0 
audio-emitter_sru_rainstorm.troy 11602.2 287.964 7817.18 -2147483648 0 0 0 
audio-emitter_sru_rainstorm.troy 9757.46 212.795 7244.02 -2147483648 0 0 0 
audio-emitter_sru_yellowmushrooms.troy 9122.49 36.8101 2816.95 -2147483648 0 0 0 
audio-emitter_sru_yellowmushrooms.troy 2586.24 51.7776 8636.4 -2147483648 0 0 0 
audio-emitter_sru_yellowmushrooms.troy 9679.88 49.2229 2824.69 -2147483648 0 0 0 
audio-emitter_sru_yellowmushrooms.troy 7708.52 31.4078 2619.5 -2147483648 0 0 0 
audio-emitter_sru_yellowmushrooms.troy 1959.19 51.7773 8606.62 -2147483648 0 0 0 
audio-emitter_sru_yellowmushrooms.troy 6047.99 52.1471 2666.72 -2147483648 0 0 0 
audio-emitter_sru_purplemushrooms.troy 2104.93 82.4276 8485.03 -2147483648 0 0 0 
audio-emitter_sru_frog.troy 9875.93 -50.1956 8270.7 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 4490.18 385.019 3555.13 -2147483648 0 0 0 
audio-emitter_sru_cicada.troy 5630 43.12 3427.55 -2147483648 0 0 0 
audio-emitter_sru_cicada.troy 5671.27 19.5864 3121.46 -2147483648 0 0 0 
audio-emitter_sru_cricket.troy 3885.04 51.5375 7418.95 -2147483648 0 0 0 
audio-emitter_sru_frog.troy 11885.7 -33.162 6286.83 -2147483648 0 0 0 
sru_order_fogbase_01.troy 507.327 -445.114 165 -2147483648 0 0 0 
sru_order_rollingfog_01.troy 2708.74 95.7482 4569.45 -2147483648 0 0 0 
sruap_order_laserturret_idle.troy -72.0895 840.198 49.1618 -2147483648 0 0 0 SOG_LASER
sruap_order_nexus_idle.troy 1552.19 96.8344 1657.64 -2147483648 0 0 0 SOG_NEXUS
sru_baroncrack_01.troy 4938.82 -71.2408 10439.5 -2147483648 0 0 0 
sru_order_platform_godrays.troy 332.023 182.099 464.902 -2147483648 0 927 927 
sru_order_wispfly.troy 2190.14 211.665 2276.23 -2147483648 0 0 0 
SRUAP_Order_Inhibitor_Idle.troy 3455.98 97.2263 1200.1 -2147483648 0 0 0 SOG_ORDER_BOT
audio-emitter_sru_northshopexhaust.troy 13931.8 100.324 14758.7 -2147483648 0 0 0 
sruap_order_inhibitor_idle.troy 3198.65 95.748 3218.49 -2147483648 0 0 0 SOG_ORDER_MID
sruap_order_inhibitor_idle.troy 1173.57 141.309 3562.46 -2147483648 0 0 0 SOG_ORDER_TOP
sruap_chaos_inhibitor_idle.troy 11600 89.6719 11671.4 -2147483648 0 0 0 SOG_CHAOS_MID
sruap_chaos_inhibitor_idle.troy 13598.7 91.4298 11329.4 -2147483648 0 0 0 SOG_CHAOS_BOT
sruap_chaos_inhibitor_idle.troy 11256.2 102.914 13675.8 -2147483648 0 0 0 SOG_CHAOS_TOP
sru_braziers_fire_temp.troy 9261.05 232.633 12965.4 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 1903.22 225.811 10477.7 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 9918.13 313.003 13001.4 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 10319.1 324.687 11312.3 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 5034.85 229.994 4302.62 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 9853.73 225.37 10639.4 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 4159.37 242.891 5182.26 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 631.257 231.809 6573.51 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 11268.3 314.562 10425.3 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 12964.1 314.019 10035.8 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 8253.02 213.146 633.945 -2147483648 0 0 0 
sru_braziers_fire_temp.troy 593.138 221.649 9013.31 -2147483648 0 0 0 
audio-emitter_sru_baronpit.troy 4890.26 54.0493 10308.1 -2147483648 0 0 0 
audio-emitter_sru_treecreaks.troy 6127.98 -20.8541 11959.3 -2147483648 0 0 0 
audio-emitter_sru_treecreaks.troy 8445.01 -20.5225 10718.9 -2147483648 0 0 0 
audio-emitter_sru_treecreaks.troy 7716.95 74.088 12975.3 -2147483648 0 0 0 
audio-emitter_sru_birdcalls2.troy 8134.98 144.336 12738.9 -2147483648 0 0 0 
audio-emitter_sru_birdcalls2.troy 3312.39 5.14958 12342.9 -2147483648 0 0 0 
audio-emitter_sru_birdcalls2.troy 9366.32 50.4335 10816.6 -2147483648 0 0 0 
sru_ejungle_rainonground_01.troy 11519.7 -5.50994 8194.94 -2147483648 0 0 0 
sru_sjungle_mushroomglow.troy 10840.3 185.248 2765.8 -2147483648 0 0 0 
sru_sjungle_mushroomglow.troy 11464 217.022 2557.11 -2147483648 0 0 0 
sru_sjungle_mushroomglow.troy 6511.62 94.8548 3253.99 -2147483648 0 -8335 -8335 
sru_sjungle_mushroomglow.troy 5596.49 142.477 3972.3 -2147483648 0 0 0 
sru_sjungle_mushroomglow.troy 5889.16 128.479 4630.71 -2147483648 0 0 0 
sru_sjungle_mushroomglow.troy 7276.96 116.799 3990.25 -2147483648 0 0 0 
sru_sjungle_butterflies_01.troy 5926.58 107.751 2553.85 -2147483648 0 0 0 
sru_sjungle_butterflies_01.troy 5560.38 145.391 3976.64 -2147483648 0 0 0 
sru_sjungle_butterflies_01.troy 9711.57 67.4448 2764.66 -2147483648 0 0 0 
sru_sjungle_butterflies_01.troy 8066.27 120.953 2377.29 -2147483648 0 0 0 
sru_dragonflies_01.troy 5288.38 149.531 8912.39 -2147483648 0 0 0 
sru_dragonflies_01.troy 3154.3 61.6895 10730 -2147483648 0 0 0 
sru_dragonflies_01.troy 9750.28 73.1479 6200.62 -2147483648 0 0 0 
sru_dragonflies_01.troy 9277.78 104.781 5652.91 -2147483648 0 0 0 
sru_dragonflies_01.troy 11779.4 153.37 3658.79 -2147483648 0 0 0 
sru_dragonflies_01.troy 11642.3 5.54101 4214.24 -2147483648 0 0 0 
sru_dragonflies_01.troy 12655.1 51.3671 3756.75 -2147483648 0 0 0 
sru_dragonflies_02.troy 9191.87 163.141 11863.2 -2147483648 0 0 0 
sru_raptornest_magic_01.troy 7092.06 80.7227 5653.47 -2147483648 0 0 0 
sru_raptornest_magic_glow_01.troy 6861.8 57.0742 5557.97 -2147483648 0 0 0 
sru_raptornest_magic_02.troy 6639.42 146.046 5537.97 -2147483648 0 0 0 
audio-emitter_sru_leaves.troy 9410.6 -23.5352 10711.5 -2147483648 0 0 0 
audio-emitter_sru_leaves.troy 6685.25 -27.5023 11921.4 -2147483648 0 0 0 
